##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_spearman	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_spearman	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
25	70	0.815385	0.620007	0.915544	6.754733	25	0.213201	0.650000	0.342944	0.831560	4.102053	25	0.213201	1.219159	0.222784
25	71	0.783846	0.563123	0.900175	6.053890	25	0.213201	0.736154	0.480902	0.876371	5.216305	25	0.213201	0.375567	0.707239
25	72	0.562308	0.214924	0.783386	3.261146	25	0.213201	0.621538	0.300105	0.816218	3.805024	25	0.213201	-0.302829	0.762020
25	73	0.794384	0.581899	0.905342	6.272022	25	0.213201	0.523947	0.162440	0.761442	2.950113	25	0.213201	1.663079	0.096297
25	74	0.192729	-0.219093	0.546266	0.941957	25	0.213201	0.028462	-0.370846	0.418888	0.136552	25	0.213201	0.552885	0.580342
25	75	0.222008	-0.189777	0.567374	1.091966	25	0.213201	-0.010000	-0.403543	0.386665	-0.047961	25	0.213201	0.781954	0.434242
25	76	0.540769	0.185206	0.771132	3.083128	25	0.213201	0.471244	0.093521	0.730380	2.562361	25	0.213201	0.310347	0.756297
25	77	0.347692	-0.055002	0.653102	1.778433	25	0.213201	0.049231	-0.352769	0.435889	0.236389	25	0.213201	1.039913	0.298380
25	78	-0.106154	-0.481111	0.301636	-0.511989	25	0.213201	-0.514615	-0.756021	-0.149974	-2.878409	25	0.213201	1.533714	0.125100
25	79	0.633846	0.318472	0.822886	3.930162	25	0.213201	0.571538	0.227860	0.788585	3.340342	25	0.213201	0.325078	0.745122
25	80	0.732308	0.474461	0.874421	5.157355	25	0.213201	0.682308	0.393171	0.848646	4.475980	25	0.213201	0.332546	0.739477
25	81	0.460769	0.080241	0.724076	2.489828	25	0.213201	0.271538	-0.138454	0.602076	1.353092	25	0.213201	0.728873	0.466080
25	82	0.415385	0.024223	0.696245	2.189989	25	0.213201	0.575385	0.233286	0.790742	3.373891	25	0.213201	-0.707881	0.479019
25	83	-0.187692	-0.542589	0.224063	-0.916428	25	0.213201	-0.420769	-0.699591	-0.030743	-2.224438	25	0.213201	0.857952	0.390919
25	84	-0.020000	-0.411882	0.378126	-0.095936	25	0.213201	-0.296923	-0.619390	0.111269	-1.491246	25	0.213201	0.949016	0.342612
25	85	0.583958	0.245459	0.795532	3.449893	25	0.213201	0.422004	0.032243	0.700357	2.232379	25	0.213201	0.724087	0.469012
25	86	0.880000	0.743336	0.946144	8.885401	25	0.213201	0.667692	0.370234	0.840959	4.301423	25	0.213201	1.887824	0.059050
25	87	0.674615	0.381054	0.844609	4.382926	25	0.213201	0.359231	-0.041847	0.660599	1.846035	25	0.213201	1.469806	0.141614
25	88	0.800539	0.592972	0.908346	6.406421	25	0.213201	0.631275	0.314616	0.821498	3.903623	25	0.213201	1.182631	0.236955
25	89	0.607692	0.279722	0.808654	3.669719	25	0.213201	0.410769	0.018661	0.693366	2.160683	25	0.213201	0.891237	0.372802
25	90	0.446154	0.061935	0.715206	2.390819	25	0.213201	0.092308	-0.314293	0.470292	0.444590	25	0.213201	1.284584	0.198938
25	91	0.594615	0.260740	0.801449	3.546814	25	0.213201	0.395845	0.000839	0.683997	2.067268	25	0.213201	0.882432	0.377543
25	92	0.673077	0.378643	0.843799	4.364635	25	0.213201	0.672308	0.377438	0.843394	4.355527	25	0.213201	0.004660	0.996282
25	93	0.440000	0.054304	0.711445	2.349856	25	0.213201	0.254615	-0.156241	0.590358	1.262708	25	0.213201	0.702756	0.482208
25	94	0.175385	-0.236116	0.533547	0.854358	25	0.213201	0.241538	-0.169805	0.581205	1.193722	25	0.213201	-0.229479	0.818497
25	95	0.535385	0.177877	0.768042	3.040006	25	0.213201	0.479323	0.103856	0.735212	2.619247	25	0.213201	0.250599	0.802125
25	96	0.295385	-0.112934	0.618350	1.482779	25	0.213201	0.163846	-0.247302	0.524994	0.796543	25	0.213201	0.461406	0.644508
25	97	0.027313	-0.371837	0.417940	0.131037	25	0.213201	0.063077	-0.340548	0.447071	0.303110	25	0.213201	-0.118871	0.905377
25	98	0.783846	0.563123	0.900175	6.053890	25	0.213201	0.740000	0.487371	0.878316	5.276359	25	0.213201	0.347545	0.728182
25	99	-0.016923	-0.409323	0.380760	-0.081172	25	0.213201	-0.567692	-0.786422	-0.222455	-3.307120	25	0.213201	2.080142	0.037512
26	27	0.649231	0.341769	0.831149	4.093658	25	0.213201	0.736437	0.481378	0.876514	5.220691	25	0.213201	-0.559453	0.575852
26	28	0.806923	0.604541	0.911449	6.551806	25	0.213201	0.680769	0.390740	0.847840	4.457151	25	0.213201	0.953861	0.340154
26	29	0.776154	0.549559	0.896382	5.903325	25	0.213201	0.556154	0.206367	0.779902	3.209345	25	0.213201	1.354430	0.175599
26	30	0.619735	0.297433	0.815237	3.787078	25	0.213201	0.763371	0.527280	0.890040	5.667521	25	0.213201	-0.927559	0.353637
26	31	0.488068	0.115135	0.740414	2.681802	25	0.213201	0.603846	0.274113	0.806541	3.633096	25	0.213201	-0.549424	0.582714
26	32	0.495385	0.124646	0.744742	2.734952	25	0.213201	0.540769	0.185206	0.771132	3.083128	25	0.213201	-0.205866	0.836895
26	33	0.661538	0.360683	0.837702	4.230670	25	0.213201	0.802847	0.597144	0.909469	6.458254	25	0.213201	-1.031556	0.302280
26	34	0.240769	-0.170598	0.580664	1.189686	25	0.213201	0.590000	0.254102	0.798891	3.504495	25	0.213201	-1.433032	0.151849
26	35	0.849231	0.683426	0.931718	7.713256	25	0.213201	0.793846	0.580936	0.905080	6.260542	25	0.213201	0.569266	0.569176
26	36	0.864782	0.713428	0.939041	8.259212	25	0.213201	0.829231	0.645646	0.922200	7.115417	25	0.213201	0.419007	0.675211
26	37	0.642308	0.331239	0.827441	4.019064	25	0.213201	0.263846	-0.146572	0.596767	1.311847	25	0.213201	1.631297	0.102828
26	38	0.638462	0.325421	0.825374	3.978353	25	0.213201	0.226923	-0.184783	0.570873	1.117436	25	0.213201	1.739998	0.081859
26	39	0.610000	0.283099	0.809919	3.691888	25	0.213201	0.707692	0.433885	0.861831	4.803784	25	0.213201	-0.575847	0.564719
26	40	0.798462	0.589226	0.907333	6.360458	25	0.213201	0.782308	0.560401	0.899418	6.023219	25	0.213201	0.142822	0.886430
26	41	0.894615	0.772583	0.952905	9.601768	25	0.213201	0.685901	0.398867	0.850525	4.520393	25	0.213201	2.004580	0.045008
26	42	0.184615	-0.227088	0.540336	0.900869	25	0.213201	0.430000	0.041999	0.705300	2.284162	25	0.213201	-0.905903	0.364987
26	43	0.606923	0.278599	0.808232	3.662362	25	0.213201	0.584615	0.246396	0.795898	3.455788	25	0.213201	0.114720	0.908667
26	44	0.732308	0.474461	0.874421	5.157355	25	0.213201	0.816923	0.622835	0.916286	6.792975	25	0.213201	-0.709131	0.478243
26	45	0.662308	0.361874	0.838110	4.239429	25	0.213201	0.756299	0.515094	0.886510	5.544086	25	0.213201	-0.632143	0.527294
26	46	0.714615	0.445186	0.865391	4.899342	25	0.213201	0.723846	0.460388	0.870115	5.031360	25	0.213201	-0.063428	0.949425
26	47	0.724615	0.461662	0.870507	5.042612	25	0.213201	0.684615	0.396826	0.849853	4.504431	25	0.213201	0.263823	0.791917
26	48	0.436923	0.050505	0.709559	2.329530	25	0.213201	0.205385	-0.206512	0.555445	1.006446	25	0.213201	0.862567	0.388376
26	49	0.840000	0.665878	0.927339	7.424621	25	0.213201	0.757692	0.517487	0.887207	5.568034	25	0.213201	0.764147	0.444780
26	50	0.688462	0.402938	0.851861	4.552419	25	0.213201	0.481538	0.106704	0.736533	2.634997	25	0.213201	1.061452	0.288485
26	51	0.767692	0.534776	0.892189	5.745344	25	0.213201	0.225385	-0.186349	0.569779	1.109453	25	0.213201	2.604752	0.009194
26	52	0.102327	-0.305148	0.478132	0.493334	25	0.213201	-0.037692	-0.426478	0.362849	-0.180895	25	0.213201	0.465644	0.641470
26	53	0.702308	0.425154	0.859051	4.731388	25	0.213201	0.808462	0.607341	0.912195	6.587804	25	0.213201	-0.831583	0.405644
26	54	0.806923	0.604541	0.911449	6.551806	25	0.213201	0.415385	0.024223	0.696245	2.189989	25	0.213201	2.242187	0.024949
26	55	0.651538	0.345297	0.832382	4.118909	25	0.213201	0.610000	0.283099	0.809919	3.691888	25	0.213201	0.229000	0.818869
26	56	0.564615	0.218147	0.784688	3.280774	25	0.213201	-0.009231	-0.402899	0.387319	-0.044271	25	0.213201	2.151872	0.031407
26	57	0.857692	0.699681	0.935711	8.000081	25	0.213201	0.436706	0.050238	0.709426	2.328103	25	0.213201	2.707678	0.006776
26	58	0.836154	0.658623	0.925508	7.311012	25	0.213201	0.558462	0.209570	0.781210	3.228679	25	0.213201	1.915867	0.055382
26	59	0.667692	0.370234	0.840959	4.301423	25	0.213201	0.486154	0.112658	0.739278	2.668021	25	0.213201	0.913916	0.360761
26	60	0.709231	0.436388	0.862623	4.824774	25	0.213201	0.589231	0.252998	0.798464	3.497494	25	0.213201	0.693664	0.487893
26	61	0.481538	0.106704	0.736533	2.634997	25	0.213201	0.114615	-0.293829	0.487667	0.553323	25	0.213201	1.359365	0.174031
26	62	0.344615	-0.058486	0.651093	1.760562	25	0.213201	0.432776	0.045402	0.707010	2.302290	25	0.213201	-0.344884	0.730182
26	63	0.667692	0.370234	0.840959	4.301423	25	0.213201	0.373077	-0.025875	0.669516	1.928447	25	0.213201	1.374988	0.169135
26	64	0.620769	0.298965	0.815800	3.797359	25	0.213201	0.360769	-0.040082	0.661594	1.855122	25	0.213201	1.155796	0.247765
26	65	0.827692	0.642776	0.921463	7.073413	25	0.213201	0.793846	0.580936	0.905080	6.260542	25	0.213201	0.328401	0.742608
26	66	0.874615	0.732691	0.943638	8.651727	25	0.213201	0.689231	0.404164	0.852262	4.562103	25	0.213201	1.677872	0.093372
26	67	0.713846	0.443926	0.864996	4.888581	25	0.213201	0.646154	0.337079	0.829503	4.060294	25	0.213201	0.418941	0.675259
26	68	0.485385	0.111664	0.738821	2.662497	25	0.213201	0.351538	-0.050632	0.655608	1.800862	25	0.213201	0.539968	0.589219
26	69	0.094615	-0.312194	0.472103	0.455804	25	0.213201	-0.392308	-0.681762	0.003349	-2.045414	25	0.213201	1.689568	0.091111
26	70	0.500000	0.130681	0.747462	2.768875	25	0.213201	0.276154	-0.133557	0.605247	1.377972	25	0.213201	0.881534	0.378029
26	71	0.516154	0.152022	0.756917	2.890133	25	0.213201	0.281538	-0.127818	0.608934	1.407130	25	0.213201	0.934394	0.350101
26	72	0.838462	0.662972	0.926607	7.378734	25	0.213201	0.606923	0.278599	0.808232	3.662362	25	0.213201	1.697896	0.089527
26	73	0.658973	0.356720	0.836340	4.201626	25	0.213201	0.203885	-0.208010	0.554362	0.998779	25	0.213201	1.937615	0.052670
26	74	0.706290	0.431605	0.861108	4.784767	25	0.213201	0.597692	0.265183	0.803149	3.575328	25	0.213201	0.630796	0.528174
26	75	0.642170	0.331030	0.827367	4.017600	25	0.213201	0.634615	0.319628	0.823301	3.938144	25	0.213201	0.042294	0.966265
26	76	0.861538	0.707125	0.937520	8.138382	25	0.213201	0.484324	0.110294	0.738190	2.654893	25	0.213201	2.556007	0.010588
26	77	0.746154	0.497778	0.881419	5.374843	25	0.213201	0.828462	0.644210	0.921832	7.094350	25	0.213201	-0.726308	0.467650
26	78	0.648462	0.340595	0.830738	4.085285	25	0.213201	0.208462	-0.203433	0.557664	1.022204	25	0.213201	1.860881	0.062761
26	79	0.878462	0.740288	0.945428	8.817159	25	0.213201	0.706923	0.432634	0.861434	4.793341	25	0.213201	1.618455	0.105565
26	80	0.798462	0.589226	0.907333	6.360458	25	0.213201	0.535385	0.177877	0.768042	3.040006	25	0.213201	1.647335	0.099489
26	81	0.661538	0.360683	0.837702	4.230670	25	0.213201	0.629231	0.311557	0.820392	3.882673	25	0.213201	0.183750	0.854210
26	82	0.641538	0.330073	0.827028	4.010881	25	0.213201	0.360769	-0.040082	0.661594	1.855122	25	0.213201	1.270313	0.203973
26	83	-0.144615	-0.510577	0.265705	-0.700919	25	0.213201	-0.096923	-0.473911	0.310090	-0.467026	25	0.213201	-0.160551	0.872447
26	84	0.459231	0.078302	0.723146	2.479288	25	0.213201	-0.096154	-0.473308	0.310792	-0.463284	25	0.213201	1.966055	0.049292
26	85	0.644355	0.334344	0.828539	4.040942	25	0.213201	0.509713	0.143472	0.753159	2.841304	25	0.213201	0.674078	0.500262
26	86	0.644615	0.334740	0.828679	4.043739	25	0.213201	0.425385	0.036359	0.702450	2.254193	25	0.213201	1.034066	0.301105
26	87	0.803846	0.598954	0.909955	6.480951	25	0.213201	0.509231	0.142834	0.752877	2.837672	25	0.213201	1.816508	0.069292
26	88	0.530102	0.170725	0.765000	2.998205	25	0.213201	0.672822	0.378243	0.843665	4.361610	25	0.213201	-0.748211	0.454333
26	89	0.820000	0.628507	0.917769	6.870777	25	0.213201	0.815385	0.620007	0.915544	6.754733	25	0.213201	0.046195	0.963155
26	90	0.871538	0.726639	0.942203	8.524414	25	0.213201	0.775385	0.548210	0.896002	5.888642	25	0.213201	1.014064	0.310552
26	91	0.813846	0.617183	0.914801	6.716918	25	0.213201	0.752068	0.507847	0.884391	5.472413	25	0.213201	0.532708	0.594235
26	92	0.626154	0.306965	0.818725	3.851392	25	0.213201	0.596923	0.264071	0.802725	3.568176	25	0.213201	0.154923	0.876882
26	93	0.811538	0.612958	0.913685	6.660976	25	0.213201	0.503846	0.135731	0.749722	2.797383	25	0.213201	1.913929	0.055629
26	94	0.680000	0.389526	0.847437	4.447779	25	0.213201	0.496154	0.125650	0.745196	2.740584	25	0.213201	0.944983	0.344668
26	95	0.810000	0.610147	0.912941	6.624191	25	0.213201	0.708213	0.434732	0.862099	4.810874	25	0.213201	0.807397	0.419438
26	96	0.594615	0.260740	0.801449	3.546814	25	0.213201	-0.058462	-0.443357	0.344637	-0.280852	25	0.213201	2.465261	0.013691
26	97	0.475861	0.099417	0.733145	2.594764	25	0.213201	-0.090769	-0.469082	0.315691	-0.437118	25	0.213201	2.018629	0.043526
26	98	0.454615	0.072502	0.720352	2.447837	25	0.213201	0.400769	0.006692	0.687098	2.097867	25	0.213201	0.218691	0.826891
26	99	0.556923	0.207434	0.780338	3.215778	25	0.213201	0.089231	-0.317087	0.467872	0.429650	25	0.213201	1.787306	0.073888
27	28	0.448462	0.064808	0.716612	2.406289	25	0.213201	0.331666	-0.073044	0.642590	1.686050	25	0.213201	0.457939	0.646996
27	29	0.570769	0.226778	0.788153	3.333672	25	0.213201	0.543671	0.189172	0.772793	3.106586	25	0.213201	0.130381	0.896265
27	30	0.956722	0.902923	0.981004	15.767176	25	0.213201	0.775212	0.547906	0.895916	5.885350	25	0.213201	2.893549	0.003809
27	31	0.814473	0.618333	0.915104	6.732273	25	0.213201	0.773374	0.544688	0.895007	5.850582	25	0.213201	0.369819	0.711518
27	32	0.776923	0.550910	0.896762	5.918072	25	0.213201	0.769142	0.537299	0.892909	5.771872	25	0.213201	0.064135	0.948863
27	33	0.372308	-0.026768	0.669023	1.923830	25	0.213201	0.552434	0.201221	0.777790	3.178406	25	0.213201	-0.765405	0.444030
27	34	0.193846	-0.217988	0.547080	0.947628	25	0.213201	0.574452	0.231968	0.790219	3.365723	25	0.213201	-1.518389	0.128916
27	35	0.560769	0.212780	0.782516	3.248122	25	0.213201	0.736437	0.481378	0.876514	5.220691	25	0.213201	-1.023825	0.305918
27	36	0.660896	0.359690	0.837361	4.223376	25	0.213201	0.643709	0.333364	0.828193	4.034028	25	0.213201	0.099239	0.920948
27	37	0.196154	-0.215702	0.548758	0.959358	25	0.213201	-0.098115	-0.474843	0.309002	-0.472823	25	0.213201	0.985570	0.324344
27	38	0.282308	-0.126996	0.609460	1.411307	25	0.213201	-0.050789	-0.437153	0.351401	-0.243889	25	0.213201	1.131036	0.258040
27	39	0.463846	0.084128	0.725932	2.510993	25	0.213201	0.616391	0.292493	0.813414	3.754071	25	0.213201	-0.719584	0.471781
27	40	0.859231	0.702655	0.936435	8.054771	25	0.213201	0.861100	0.706275	0.937314	8.122365	25	0.213201	-0.023841	0.980980
27	41	0.548462	0.195746	0.775528	3.145666	25	0.213201	0.350587	-0.051714	0.654989	1.795303	25	0.213201	0.829374	0.406893
27	42	-0.329231	-0.640982	0.075763	-1.672159	25	0.213201	0.351674	-0.050478	0.655696	1.801653	25	0.213201	-2.352541	0.018646
27	43	0.516923	0.153046	0.757365	2.896009	25	0.213201	0.419007	0.028606	0.698498	2.213135	25	0.213201	0.416715	0.676887
27	44	0.478462	0.102750	0.734698	2.613141	25	0.213201	0.681801	0.392370	0.848380	4.469764	25	0.213201	-1.033076	0.301568
27	45	0.455385	0.073467	0.720818	2.453062	25	0.213201	0.515682	0.151393	0.756642	2.886534	25	0.213201	-0.261903	0.793396
27	46	0.432308	0.044828	0.706722	2.299229	25	0.213201	0.464409	0.084841	0.726272	2.514880	25	0.213201	-0.133286	0.893967
27	47	0.649231	0.341769	0.831149	4.093658	25	0.213201	0.584071	0.245620	0.795594	3.450901	25	0.213201	0.349402	0.726788
27	48	-0.080769	-0.461188	0.324732	-0.388625	25	0.213201	0.146595	-0.263825	0.512070	0.710722	25	0.213201	-0.758195	0.448335
27	49	0.416923	0.026083	0.697202	2.199803	25	0.213201	0.606002	0.277255	0.807726	3.653578	25	0.213201	-0.857737	0.391038
27	50	0.690000	0.405390	0.852663	4.571817	25	0.213201	0.344363	-0.058771	0.650928	1.759101	25	0.213201	1.621569	0.104896
27	51	0.515385	0.150998	0.756469	2.884266	25	0.213201	-0.040400	-0.428694	0.360492	-0.193911	25	0.213201	2.024656	0.042903
27	52	-0.180419	-0.537256	0.231200	-0.879697	25	0.213201	-0.211235	-0.559659	0.200650	-1.036435	25	0.213201	0.106290	0.915352
27	53	0.263077	-0.147381	0.596235	1.307738	25	0.213201	0.515583	0.151261	0.756584	2.885778	25	0.213201	-0.997950	0.318303
27	54	0.560769	0.212780	0.782516	3.248122	25	0.213201	0.458253	0.077071	0.722555	2.472605	25	0.213201	0.460536	0.645132
27	55	0.517692	0.154072	0.757812	2.901895	25	0.213201	0.485571	0.111905	0.738932	2.663837	25	0.213201	0.142393	0.886770
27	56	0.085385	-0.320568	0.464839	0.410991	25	0.213201	-0.338977	-0.647400	0.064846	-1.727980	25	0.213201	1.454436	0.145826
27	57	0.396154	0.001205	0.684191	2.069179	25	0.213201	0.298306	-0.109770	0.620325	1.498870	25	0.213201	0.369535	0.711729
27	58	0.643846	0.333572	0.828266	4.035493	25	0.213201	0.607541	0.279502	0.808571	3.668274	25	0.213201	0.198005	0.843042
27	59	0.350769	-0.051507	0.655107	1.796368	25	0.213201	0.286264	-0.122759	0.612158	1.432837	25	0.213201	0.238229	0.811704
27	60	0.588462	0.251896	0.798037	3.490506	25	0.213201	0.607926	0.280064	0.808782	3.671959	25	0.213201	-0.100546	0.919911
27	61	0.720769	0.455304	0.868543	4.986746	25	0.213201	0.370912	-0.028386	0.668128	1.915465	25	0.213201	1.723862	0.084733
27	62	0.549231	0.196804	0.775967	3.151981	25	0.213201	0.589571	0.253486	0.798653	3.500587	25	0.213201	-0.198098	0.842968
27	63	0.541538	0.186257	0.771573	3.089332	25	0.213201	0.512890	0.147682	0.755014	2.865303	25	0.213201	0.131627	0.895280
27	64	0.163077	-0.248044	0.524422	0.792701	25	0.213201	0.276645	-0.133035	0.605584	1.380625	25	0.213201	-0.396334	0.691859
27	65	0.670769	0.375033	0.842583	4.337391	25	0.213201	0.668334	0.371233	0.841298	4.308891	25	0.213201	0.014640	0.988320
27	66	0.644615	0.334740	0.828679	4.043739	25	0.213201	0.594075	0.259961	0.801149	3.541828	25	0.213201	0.272265	0.785418
27	67	0.568462	0.223535	0.786855	3.313739	25	0.213201	0.492882	0.121385	0.743264	2.716686	25	0.213201	0.349529	0.726692
27	68	0.643846	0.333572	0.828266	4.035493	25	0.213201	0.611774	0.285700	0.810891	3.709030	25	0.213201	0.175663	0.860559
27	69	-0.108462	-0.482903	0.299512	-0.523250	25	0.213201	-0.466333	-0.727430	-0.087278	-2.528185	25	0.213201	1.314990	0.188513
27	70	0.656154	0.352378	0.834841	4.170011	25	0.213201	0.555983	0.206131	0.779805	3.207919	25	0.213201	0.527441	0.597888
27	71	0.610000	0.283099	0.809919	3.691888	25	0.213201	0.458253	0.077071	0.722555	2.472605	25	0.213201	0.709172	0.478218
27	72	0.430000	0.041999	0.705300	2.284162	25	0.213201	0.527126	0.166713	0.763282	2.974870	25	0.213201	-0.418757	0.675394
27	73	0.675515	0.382465	0.845082	4.393664	25	0.213201	0.331345	-0.073403	0.642378	1.684217	25	0.213201	1.580302	0.114038
27	74	0.283516	-0.125704	0.610285	1.417874	25	0.213201	0.356676	-0.044772	0.658944	1.830983	25	0.213201	-0.270539	0.786746
27	75	0.312428	-0.094358	0.629814	1.577309	25	0.213201	0.387072	-0.009522	0.678444	2.013267	25	0.213201	-0.282303	0.777711
27	76	0.493077	0.121639	0.743379	2.718107	25	0.213201	0.369636	-0.029863	0.667309	1.907833	25	0.213201	0.504511	0.613902
27	77	0.412308	0.020512	0.694327	2.170429	25	0.213201	0.504425	0.136493	0.750062	2.801692	25	0.213201	-0.387498	0.698388
27	78	0.082308	-0.323346	0.462406	0.396078	25	0.213201	-0.174298	-0.532744	0.237174	-0.848897	25	0.213201	0.857646	0.391088
27	79	0.600769	0.269641	0.804847	3.604087	25	0.213201	0.532897	0.174505	0.766611	3.020263	25	0.213201	0.332217	0.739726
27	80	0.602308	0.271875	0.805694	3.618560	25	0.213201	0.434783	0.047869	0.708244	2.315449	25	0.213201	0.766079	0.443629
27	81	0.620769	0.298965	0.815800	3.797359	25	0.213201	0.562909	0.215763	0.783725	3.266248	25	0.213201	0.295758	0.767415
27	82	0.448462	0.064808	0.716612	2.406289	25	0.213201	0.212005	-0.199877	0.560212	1.040388	25	0.213201	0.887208	0.374967
27	83	-0.078462	-0.459357	0.326808	-0.377452	25	0.213201	-0.068103	-0.451101	0.336078	-0.327371	25	0.213201	-0.034541	0.972446
27	84	0.102308	-0.305166	0.478117	0.493239	25	0.213201	-0.250481	-0.587474	0.160546	-1.240820	25	0.213201	1.189318	0.234315
27	85	0.704366	0.428486	0.860115	4.758871	25	0.213201	0.614585	0.289833	0.812428	3.736384	25	0.213201	0.529522	0.596444
27	86	0.866923	0.717603	0.940045	8.341227	25	0.213201	0.504040	0.135986	0.749836	2.798827	25	0.213201	2.540045	0.011084
27	87	0.700769	0.422669	0.858256	4.711000	25	0.213201	0.470566	0.092657	0.729973	2.557619	25	0.213201	1.187398	0.235071
27	88	0.780919	0.557948	0.898734	5.995786	25	0.213201	0.767366	0.534208	0.892027	5.739398	25	0.213201	0.112213	0.910654
27	89	0.603077	0.272993	0.806118	3.625820	25	0.213201	0.686803	0.400299	0.850996	4.531633	25	0.213201	-0.477294	0.633153
27	90	0.631538	0.315010	0.821640	3.906331	25	0.213201	0.632936	0.317105	0.822395	3.920739	25	0.213201	-0.007720	0.993840
27	91	0.715385	0.446447	0.865786	4.910137	25	0.213201	0.675197	0.381967	0.844915	4.389871	25	0.213201	0.258341	0.796144
27	92	0.563077	0.215997	0.783820	3.267676	25	0.213201	0.565602	0.219527	0.785245	3.289201	25	0.213201	-0.012289	0.990195
27	93	0.443846	0.059068	0.713798	2.375410	25	0.213201	0.120046	-0.288790	0.491853	0.579915	25	0.213201	1.181987	0.237211
27	94	0.217692	-0.194145	0.564290	1.069669	25	0.213201	0.338977	-0.064846	0.647400	1.727980	25	0.213201	-0.436811	0.662248
27	95	0.699231	0.420188	0.857459	4.690742	25	0.213201	0.630749	0.313827	0.821213	3.898213	25	0.213201	0.408394	0.682984
27	96	0.167692	-0.243585	0.527853	0.815776	25	0.213201	-0.161985	-0.523608	0.249096	-0.787252	25	0.213201	1.103495	0.269812
27	97	-0.003078	-0.397731	0.392537	-0.014759	25	0.213201	-0.304348	-0.624396	0.103200	-1.532292	25	0.213201	1.032223	0.301968
27	98	0.677692	0.385889	0.846226	4.419824	25	0.213201	0.538284	0.181819	0.769708	3.063160	25	0.213201	0.739931	0.459342
27	99	0.124615	-0.284532	0.495361	0.602329	25	0.213201	-0.232782	-0.575028	0.178802	-1.147917	25	0.213201	1.201929	0.229391
28	29	0.874615	0.732691	0.943638	8.651727	25	0.213201	0.426154	0.037297	0.702926	2.259172	25	0.213201	2.975672	0.002923
28	30	0.469706	0.091562	0.729457	2.551621	25	0.213201	0.424009	0.034683	0.701599	2.245304	25	0.213201	0.189454	0.849737
28	31	0.452656	0.070047	0.719163	2.434561	25	0.213201	0.167692	-0.243585	0.527853	0.815776	25	0.213201	1.057156	0.290440
28	32	0.446154	0.061935	0.715206	2.390819	25	0.213201	0.010000	-0.386665	0.403543	0.047961	25	0.213201	1.558441	0.119129
28	33	0.726923	0.465491	0.871683	5.076605	25	0.213201	0.530102	0.170725	0.765000	2.998205	25	0.213201	1.100736	0.271012
28	34	0.345385	-0.057616	0.651596	1.765024	25	0.213201	0.130769	-0.278773	0.500067	0.632579	25	0.213201	0.758417	0.448202
28	35	0.763846	0.528103	0.890277	5.675994	25	0.213201	0.513077	0.147930	0.755124	2.866723	25	0.213201	1.454297	0.145864
28	36	0.757838	0.517737	0.887279	5.570549	25	0.213201	0.550769	0.198923	0.776843	3.164647	25	0.213201	1.232563	0.217739
28	37	0.615385	0.291010	0.812865	3.744202	25	0.213201	0.678462	0.387100	0.846630	4.429116	25	0.213201	-0.360569	0.718422
28	38	0.688462	0.402938	0.851861	4.552419	25	0.213201	-0.020000	-0.411882	0.378126	-0.095936	25	0.213201	2.868973	0.004118
28	39	0.584615	0.246396	0.795898	3.455788	25	0.213201	0.228462	-0.183215	0.571965	1.125427	25	0.213201	1.448969	0.147346
28	40	0.636154	0.321943	0.824131	3.954168	25	0.213201	0.373077	-0.025875	0.669516	1.928447	25	0.213201	1.192968	0.232882
28	41	0.913846	0.811871	0.961714	10.793098	25	0.213201	0.972879	0.938534	0.988151	20.170797	25	0.213201	-1.967125	0.049169
28	42	0.378462	-0.019608	0.672961	1.960895	25	0.213201	0.259231	-0.151417	0.593568	1.287231	25	0.213201	0.441042	0.659182
28	43	0.477692	0.101763	0.734239	2.607696	25	0.213201	0.235385	-0.176135	0.576868	1.161500	25	0.213201	0.929012	0.352883
28	44	0.700000	0.421428	0.857857	4.700855	25	0.213201	0.479231	0.103737	0.735157	2.618593	25	0.213201	1.145281	0.252093
28	45	0.660000	0.358305	0.836886	4.213223	25	0.213201	0.345836	-0.057105	0.651891	1.767642	25	0.213201	1.433139	0.151818
28	46	0.752308	0.508257	0.884511	5.476436	25	0.213201	0.509231	0.142834	0.752877	2.837672	25	0.213201	1.381574	0.167103
28	47	0.603077	0.272993	0.806118	3.625820	25	0.213201	0.279231	-0.130281	0.607356	1.394616	25	0.213201	1.363535	0.172714
28	48	0.412308	0.020512	0.694327	2.170429	25	0.213201	0.153846	-0.256909	0.517523	0.746710	25	0.213201	0.939636	0.347404
28	49	0.833077	0.652842	0.924039	7.222714	25	0.213201	0.392308	-0.003349	0.681762	2.045414	25	0.213201	2.598855	0.009354
28	50	0.731538	0.473177	0.874030	5.145694	25	0.213201	0.413846	0.022366	0.695286	2.180198	25	0.213201	1.631068	0.102876
28	51	0.688462	0.402938	0.851861	4.552419	25	0.213201	0.128462	-0.280936	0.498305	0.621227	25	0.213201	2.374205	0.017587
28	52	0.101558	-0.305853	0.477532	0.489586	25	0.213201	0.076923	-0.328190	0.458135	0.370006	25	0.213201	0.082365	0.934357
28	53	0.854615	0.693751	0.934262	7.893116	25	0.213201	0.546923	0.193631	0.774651	3.133068	25	0.213201	2.185802	0.028830
